voc_id,customer_id,voc_date,channel,category,sentiment,content_summary
VOC01217,CUST0011,2024-12-30,앱,상품문의,부정,상품문의 관련 부정 피드백
VOC01218,CUST0109,2024-09-21,홈페이지,상품문의,긍정,상품문의 관련 긍정 피드백
VOC01219,CUST0175,2024-10-11,전화,서비스불만,긍정,서비스불만 관련 긍정 피드백
VOC01220,CUST0124,2024-03-16,전화,결제오류,중립,결제오류 관련 중립 피드백
VOC01221,CUST0429,2024-10-06,앱,요금문의,부정,요금문의 관련 부정 피드백
VOC01222,CUST0180,2024-04-26,홈페이지,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01223,CUST0325,2024-08-02,앱,서비스불만,긍정,서비스불만 관련 긍정 피드백
VOC01224,CUST0437,2024-05-04,앱,서비스불만,긍정,서비스불만 관련 긍정 피드백
VOC01225,CUST0271,2024-03-25,홈페이지,기타,중립,기타 관련 중립 피드백
VOC01226,CUST0184,2024-11-08,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC01227,CUST0026,2024-05-26,매장,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01228,CUST0022,2024-01-04,홈페이지,요금문의,중립,요금문의 관련 중립 피드백
VOC01229,CUST0135,2024-11-19,전화,요금문의,중립,요금문의 관련 중립 피드백
VOC01230,CUST0173,2024-04-28,앱,요금문의,중립,요금문의 관련 중립 피드백
VOC01231,CUST0337,2024-07-21,홈페이지,결제오류,부정,결제오류 관련 부정 피드백
VOC01232,CUST0294,2024-01-27,앱,기타,부정,기타 관련 부정 피드백
VOC01233,CUST0038,2024-07-06,전화,기타,부정,기타 관련 부정 피드백
VOC01234,CUST0484,2024-06-11,앱,상품문의,긍정,상품문의 관련 긍정 피드백
VOC01235,CUST0088,2024-05-14,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC01236,CUST0157,2024-02-25,전화,기타,긍정,기타 관련 긍정 피드백
VOC01237,CUST0403,2024-06-24,전화,요금문의,중립,요금문의 관련 중립 피드백
VOC01238,CUST0256,2024-01-20,앱,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01239,CUST0429,2024-10-06,앱,상품문의,부정,상품문의 관련 부정 피드백
VOC01240,CUST0195,2024-02-07,앱,결제오류,부정,결제오류 관련 부정 피드백
VOC01241,CUST0203,2024-04-07,홈페이지,요금문의,부정,요금문의 관련 부정 피드백
VOC01242,CUST0331,2024-11-18,전화,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01243,CUST0349,2024-03-13,전화,상품문의,부정,상품문의 관련 부정 피드백
VOC01244,CUST0313,2024-10-02,매장,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01245,CUST0138,2024-11-06,앱,결제오류,부정,결제오류 관련 부정 피드백
VOC01246,CUST0396,2024-10-25,앱,서비스불만,긍정,서비스불만 관련 긍정 피드백
VOC01247,CUST0435,2024-07-08,전화,결제오류,부정,결제오류 관련 부정 피드백
VOC01248,CUST0416,2024-06-03,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC01249,CUST0318,2024-01-24,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC01250,CUST0364,2024-05-19,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC01251,CUST0299,2024-01-12,전화,기타,부정,기타 관련 부정 피드백
VOC01252,CUST0344,2024-10-25,전화,요금문의,중립,요금문의 관련 중립 피드백
VOC01253,CUST0085,2024-08-02,매장,상품문의,중립,상품문의 관련 중립 피드백
VOC01254,CUST0185,2024-06-26,앱,결제오류,부정,결제오류 관련 부정 피드백
VOC01255,CUST0031,2024-03-07,전화,기타,부정,기타 관련 부정 피드백
VOC01256,CUST0325,2024-10-04,앱,결제오류,부정,결제오류 관련 부정 피드백
VOC01257,CUST0270,2024-03-13,앱,요금문의,부정,요금문의 관련 부정 피드백
VOC01258,CUST0387,2024-05-30,홈페이지,결제오류,중립,결제오류 관련 중립 피드백
VOC01259,CUST0398,2024-02-06,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC01260,CUST0123,2024-08-13,앱,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01261,CUST0047,2024-05-04,전화,상품문의,부정,상품문의 관련 부정 피드백
VOC01262,CUST0110,2024-07-26,홈페이지,상품문의,부정,상품문의 관련 부정 피드백
VOC01263,CUST0497,2024-07-12,앱,결제오류,긍정,결제오류 관련 긍정 피드백
VOC01264,CUST0209,2024-04-28,홈페이지,상품문의,긍정,상품문의 관련 긍정 피드백
VOC01265,CUST0153,2024-01-11,전화,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01266,CUST0266,2024-07-22,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC01267,CUST0157,2024-12-13,앱,상품문의,중립,상품문의 관련 중립 피드백
VOC01268,CUST0426,2024-08-01,전화,기타,긍정,기타 관련 긍정 피드백
VOC01269,CUST0023,2024-07-02,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC01270,CUST0360,2024-12-29,앱,기타,부정,기타 관련 부정 피드백
VOC01271,CUST0002,2024-12-22,홈페이지,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01272,CUST0461,2024-08-05,앱,요금문의,중립,요금문의 관련 중립 피드백
VOC01273,CUST0325,2024-10-28,앱,요금문의,중립,요금문의 관련 중립 피드백
VOC01274,CUST0411,2024-03-16,홈페이지,상품문의,부정,상품문의 관련 부정 피드백
VOC01275,CUST0360,2024-10-30,앱,상품문의,부정,상품문의 관련 부정 피드백
VOC01276,CUST0486,2024-01-19,홈페이지,상품문의,중립,상품문의 관련 중립 피드백
VOC01277,CUST0262,2024-11-20,전화,상품문의,부정,상품문의 관련 부정 피드백
VOC01278,CUST0413,2024-04-16,앱,결제오류,긍정,결제오류 관련 긍정 피드백
VOC01279,CUST0304,2024-05-09,홈페이지,결제오류,부정,결제오류 관련 부정 피드백
VOC01280,CUST0473,2024-09-27,홈페이지,결제오류,부정,결제오류 관련 부정 피드백
VOC01281,CUST0175,2024-04-02,앱,상품문의,부정,상품문의 관련 부정 피드백
VOC01282,CUST0061,2024-08-05,앱,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01283,CUST0050,2024-12-02,전화,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01284,CUST0049,2024-03-03,전화,상품문의,부정,상품문의 관련 부정 피드백
VOC01285,CUST0043,2024-09-08,앱,기타,중립,기타 관련 중립 피드백
VOC01286,CUST0196,2024-09-16,앱,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01287,CUST0238,2024-06-06,앱,상품문의,긍정,상품문의 관련 긍정 피드백
VOC01288,CUST0267,2024-01-05,전화,결제오류,중립,결제오류 관련 중립 피드백
VOC01289,CUST0313,2024-04-27,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC01290,CUST0066,2024-12-26,매장,요금문의,긍정,요금문의 관련 긍정 피드백
VOC01291,CUST0040,2024-07-09,홈페이지,요금문의,부정,요금문의 관련 부정 피드백
VOC01292,CUST0056,2024-01-25,앱,상품문의,부정,상품문의 관련 부정 피드백
VOC01293,CUST0325,2024-11-19,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC01294,CUST0397,2024-01-20,홈페이지,서비스불만,긍정,서비스불만 관련 긍정 피드백
VOC01295,CUST0050,2024-11-07,전화,요금문의,중립,요금문의 관련 중립 피드백
VOC01296,CUST0402,2024-02-25,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC01297,CUST0206,2024-12-21,앱,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01298,CUST0280,2024-06-21,전화,결제오류,긍정,결제오류 관련 긍정 피드백
VOC01299,CUST0195,2024-01-18,전화,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01300,CUST0321,2024-10-27,전화,서비스불만,긍정,서비스불만 관련 긍정 피드백
VOC01301,CUST0410,2024-07-06,전화,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01302,CUST0038,2024-05-01,전화,요금문의,긍정,요금문의 관련 긍정 피드백
VOC01303,CUST0263,2024-02-06,홈페이지,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01304,CUST0159,2024-10-16,전화,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01305,CUST0143,2024-07-04,매장,요금문의,부정,요금문의 관련 부정 피드백
VOC01306,CUST0062,2024-09-04,앱,요금문의,중립,요금문의 관련 중립 피드백
VOC01307,CUST0254,2024-01-15,전화,상품문의,중립,상품문의 관련 중립 피드백
