usage_id,customer_id,usage_month,data_usage_mb,call_minutes,sms_count
USG00517,CUST0089,2024-09,5604.2,79.3,30
USG00518,CUST0456,2024-08,8696.7,53.4,21
USG00519,CUST0075,2024-01,1268.1,57.7,24
USG00520,CUST0160,2024-06,7025.4,131.1,26
USG00521,CUST0109,2024-11,4760.0,28.1,30
USG00522,CUST0467,2024-09,7080.1,141.4,26
USG00523,CUST0255,2024-10,6026.9,34.7,28
USG00524,CUST0166,2024-06,11311.5,176.4,28
USG00525,CUST0251,2024-04,4613.5,42.9,26
USG00526,CUST0096,2024-11,8418.2,322.2,24
USG00527,CUST0429,2024-08,17408.3,323.2,20
USG00528,CUST0128,2024-09,5520.9,126.3,21
USG00529,CUST0132,2024-12,4399.8,156.0,23
USG00530,CUST0313,2024-06,13212.8,112.8,19
USG00531,CUST0053,2024-09,12138.6,411.1,25
USG00532,CUST0290,2024-02,9116.1,19.1,20
USG00533,CUST0481,2024-03,5045.7,76.7,28
USG00534,CUST0473,2024-04,12565.3,352.2,37
USG00535,CUST0061,2024-02,6667.5,39.8,24
USG00536,CUST0394,2024-04,6640.6,376.4,28
USG00537,CUST0009,2024-01,20972.2,32.3,26
USG00538,CUST0466,2024-07,16867.2,38.9,17
USG00539,CUST0408,2024-08,7810.0,144.0,26
USG00540,CUST0017,2024-09,3913.7,172.3,28
USG00541,CUST0300,2024-06,4697.1,119.9,20
USG00542,CUST0254,2024-06,3395.7,49.1,23
USG00543,CUST0106,2024-08,2833.5,52.0,27
USG00544,CUST0345,2024-06,19856.3,115.4,28
USG00545,CUST0251,2024-05,14831.5,162.5,30
USG00546,CUST0070,2024-03,7118.8,173.0,13
USG00547,CUST0307,2024-05,4780.9,345.3,22
USG00548,CUST0260,2024-05,5841.0,140.3,28
USG00549,CUST0163,2024-06,14171.5,98.2,34
USG00550,CUST0498,2024-02,3615.2,75.1,22
USG00551,CUST0087,2024-04,5108.0,62.8,25
USG00552,CUST0261,2024-09,14156.8,323.9,22
USG00553,CUST0490,2024-07,12118.5,67.4,32
USG00554,CUST0476,2024-01,11277.4,106.9,23
USG00555,CUST0053,2024-06,10107.6,5.2,30
USG00556,CUST0318,2024-10,9552.1,26.3,22
USG00557,CUST0344,2024-04,7589.4,137.2,22
USG00558,CUST0185,2024-02,10492.2,138.6,22
USG00559,CUST0366,2024-06,2483.2,179.0,27
USG00560,CUST0443,2024-12,22928.7,62.5,26
USG00561,CUST0366,2024-11,7997.2,129.8,26
USG00562,CUST0131,2024-10,10655.2,172.6,18
USG00563,CUST0164,2024-09,4421.7,62.4,30
USG00564,CUST0053,2024-01,17491.1,278.3,23
USG00565,CUST0258,2024-06,4290.5,9.3,27
USG00566,CUST0467,2024-08,5339.9,131.6,24
USG00567,CUST0169,2024-06,12747.8,191.9,22
USG00568,CUST0301,2024-09,9925.6,112.2,24
USG00569,CUST0017,2024-04,4677.8,114.3,20
USG00570,CUST0448,2024-06,29497.2,54.5,23
USG00571,CUST0402,2024-02,8643.2,65.4,15
USG00572,CUST0452,2024-02,3993.7,242.9,25
USG00573,CUST0192,2024-10,14502.2,38.9,20
USG00574,CUST0231,2024-12,3864.4,87.5,29
USG00575,CUST0485,2024-03,6054.8,77.5,28
USG00576,CUST0075,2024-06,4669.4,135.3,28
USG00577,CUST0211,2024-06,6342.4,69.0,25
USG00578,CUST0211,2024-09,12151.7,445.1,21
USG00579,CUST0332,2024-02,6464.8,217.7,25
USG00580,CUST0454,2024-01,5876.8,162.2,30
USG00581,CUST0252,2024-03,2697.5,179.5,24
USG00582,CUST0416,2024-03,3174.2,84.9,27
USG00583,CUST0406,2024-06,13666.0,42.1,32
USG00584,CUST0475,2024-12,2958.7,144.6,15
USG00585,CUST0261,2024-09,6449.5,77.1,22
USG00586,CUST0281,2024-01,7196.5,198.9,19
USG00587,CUST0109,2024-11,7226.2,188.5,19
USG00588,CUST0313,2024-11,3347.0,235.0,29
USG00589,CUST0379,2024-05,3636.5,40.2,32
USG00590,CUST0207,2024-07,9972.0,152.1,17
USG00591,CUST0086,2024-03,4031.4,65.1,24
USG00592,CUST0313,2024-02,4072.3,204.6,28
USG00593,CUST0437,2024-05,7587.6,66.1,24
USG00594,CUST0180,2024-09,10554.6,213.2,26
USG00595,CUST0118,2024-09,17968.1,227.3,29
USG00596,CUST0415,2024-02,8273.7,40.6,27
USG00597,CUST0416,2024-06,4310.7,51.8,24
USG00598,CUST0281,2024-12,8135.5,17.1,30
USG00599,CUST0321,2024-10,3354.9,244.5,30
USG00600,CUST0010,2024-11,4349.1,74.8,31
USG00601,CUST0238,2024-04,7794.6,16.9,29
USG00602,CUST0109,2024-05,7731.5,112.2,27
USG00603,CUST0360,2024-04,4958.9,187.7,31
USG00604,CUST0408,2024-12,2579.1,96.5,24
USG00605,CUST0001,2024-06,2962.6,212.9,23
USG00606,CUST0069,2024-01,10403.8,107.6,15
USG00607,CUST0050,2024-10,4435.3,21.0,30
USG00608,CUST0033,2024-06,10775.1,161.6,22
USG00609,CUST0415,2024-01,11617.9,281.1,30
USG00610,CUST0106,2024-07,1065.0,27.8,28
USG00611,CUST0474,2024-06,3394.9,165.3,23
USG00612,CUST0145,2024-03,6319.6,26.3,26
USG00613,CUST0303,2024-04,17435.7,56.5,33
USG00614,CUST0381,2024-11,8409.4,77.1,26
USG00615,CUST0429,2024-09,13867.1,76.4,24
USG00616,CUST0182,2024-08,5295.0,69.5,32
USG00617,CUST0106,2024-11,8956.6,35.1,17
USG00618,CUST0415,2024-01,6196.4,109.7,19
USG00619,CUST0402,2024-01,11240.2,64.2,18
USG00620,CUST0366,2024-12,8262.5,71.2,26
USG00621,CUST0408,2024-04,6839.7,30.8,26
USG00622,CUST0231,2024-05,9055.5,54.2,26
USG00623,CUST0184,2024-11,8147.6,45.5,34
USG00624,CUST0331,2024-11,3177.9,88.3,32
USG00625,CUST0467,2024-08,4811.9,60.2,31
USG00626,CUST0076,2024-02,10151.5,74.7,22
USG00627,CUST0462,2024-08,6525.7,84.5,22
USG00628,CUST0053,2024-08,5480.5,135.0,26
USG00629,CUST0025,2024-01,16853.5,58.3,35
USG00630,CUST0081,2024-01,16336.3,58.8,22
USG00631,CUST0362,2024-07,10808.4,161.1,19
USG00632,CUST0090,2024-09,3816.6,85.2,19
USG00633,CUST0334,2024-07,8100.5,288.4,32
USG00634,CUST0022,2024-09,2121.6,69.5,27
USG00635,CUST0317,2024-01,4841.0,119.1,21
USG00636,CUST0092,2024-05,11573.5,112.9,15
USG00637,CUST0081,2024-05,5960.3,161.4,30
USG00638,CUST0232,2024-08,4622.5,115.7,17
USG00639,CUST0442,2024-08,8892.4,50.8,29
USG00640,CUST0255,2024-03,3801.7,75.0,28
USG00641,CUST0040,2024-06,14600.8,237.8,28
USG00642,CUST0086,2024-01,20187.5,131.2,29
USG00643,CUST0050,2024-08,11152.3,28.4,34
USG00644,CUST0083,2024-01,9120.2,34.5,28
USG00645,CUST0494,2024-04,4837.3,209.1,27
USG00646,CUST0467,2024-05,11213.2,180.9,29
USG00647,CUST0406,2024-10,4048.9,178.0,25
USG00648,CUST0055,2024-06,6820.1,55.2,31
USG00649,CUST0134,2024-12,6991.6,97.9,29
USG00650,CUST0141,2024-05,7754.4,42.2,22
USG00651,CUST0446,2024-06,8539.6,40.8,25
USG00652,CUST0060,2024-09,3679.3,81.0,24
USG00653,CUST0177,2024-10,6578.0,109.0,18
USG00654,CUST0223,2024-10,13392.1,54.5,23
USG00655,CUST0473,2024-02,10879.8,40.8,19
USG00656,CUST0393,2024-11,9611.6,115.4,19
USG00657,CUST0023,2024-10,7387.9,81.0,30
USG00658,CUST0069,2024-10,13843.3,71.2,25
USG00659,CUST0286,2024-11,13540.3,150.4,23
USG00660,CUST0485,2024-07,20563.4,216.8,17
USG00661,CUST0474,2024-05,6703.3,65.0,28
USG00662,CUST0048,2024-04,5027.9,67.6,28
USG00663,CUST0112,2024-04,6409.4,34.5,20
USG00664,CUST0439,2024-02,11010.5,86.6,27
USG00665,CUST0245,2024-07,4243.4,59.1,23
USG00666,CUST0095,2024-10,10881.2,95.9,25
USG00667,CUST0124,2024-01,6318.6,23.3,25
USG00668,CUST0387,2024-07,10960.6,70.8,24
USG00669,CUST0439,2024-12,10226.4,107.1,34
USG00670,CUST0473,2024-05,3352.6,69.0,25
USG00671,CUST0055,2024-05,5953.0,105.3,32
USG00672,CUST0436,2024-01,10167.0,160.8,24
USG00673,CUST0185,2024-12,5378.4,124.0,24
USG00674,CUST0442,2024-11,12404.0,48.2,28
USG00675,CUST0479,2024-03,10910.9,92.9,25
USG00676,CUST0325,2024-11,4637.2,26.1,21
USG00677,CUST0352,2024-04,10582.0,39.9,29
USG00678,CUST0002,2024-12,8170.9,29.2,24
USG00679,CUST0027,2024-05,16577.0,115.4,28
USG00680,CUST0173,2024-02,5884.1,32.5,17
USG00681,CUST0189,2024-05,14777.1,45.9,27
USG00682,CUST0406,2024-05,14355.0,429.5,19
USG00683,CUST0290,2024-03,2612.4,117.7,23
USG00684,CUST0140,2024-10,11056.0,403.0,32
USG00685,CUST0024,2024-01,13057.3,603.9,20
USG00686,CUST0372,2024-08,13507.4,64.7,23
USG00687,CUST0473,2024-12,4087.7,518.9,18
USG00688,CUST0473,2024-01,20773.6,226.1,20
USG00689,CUST0486,2024-09,5565.0,15.2,23
USG00690,CUST0076,2024-10,4893.9,13.2,32
USG00691,CUST0048,2024-10,8853.5,63.4,29
USG00692,CUST0204,2024-05,8908.2,128.1,22
USG00693,CUST0024,2024-05,14466.7,302.8,31
USG00694,CUST0011,2024-05,8835.2,223.8,26
USG00695,CUST0319,2024-03,5287.4,360.8,27
USG00696,CUST0386,2024-07,13737.2,216.8,32
USG00697,CUST0363,2024-12,1002.5,38.9,34
USG00698,CUST0149,2024-07,7308.1,168.6,20
USG00699,CUST0412,2024-05,5331.3,92.0,30
USG00700,CUST0245,2024-11,3880.7,105.9,27
USG00701,CUST0028,2024-01,12169.2,338.4,27
USG00702,CUST0087,2024-05,9602.4,39.3,22
USG00703,CUST0479,2024-03,3241.1,198.3,29
USG00704,CUST0202,2024-07,10190.9,76.8,17
USG00705,CUST0403,2024-01,7288.2,213.7,34
USG00706,CUST0160,2024-11,2493.1,101.6,19
USG00707,CUST0204,2024-05,8539.0,71.0,17
USG00708,CUST0294,2024-04,2766.7,49.1,27
USG00709,CUST0305,2024-02,5126.0,93.1,21
USG00710,CUST0154,2024-12,5439.6,134.9,21
USG00711,CUST0335,2024-03,6068.2,57.0,18
USG00712,CUST0089,2024-05,3018.8,39.6,33
USG00713,CUST0162,2024-08,15210.8,200.2,25
USG00714,CUST0058,2024-10,21553.1,79.8,26
USG00715,CUST0498,2024-02,17700.0,22.4,29
USG00716,CUST0063,2024-10,3772.6,69.5,29
USG00717,CUST0473,2024-01,3973.3,105.2,27
USG00718,CUST0202,2024-06,5530.2,67.1,26
USG00719,CUST0494,2024-06,8508.6,69.4,33
USG00720,CUST0048,2024-03,5845.7,304.1,23
USG00721,CUST0331,2024-03,28707.0,85.4,22
USG00722,CUST0436,2024-12,1990.6,81.2,18
USG00723,CUST0309,2024-08,15400.5,240.6,22
USG00724,CUST0306,2024-08,9964.5,66.9,20
USG00725,CUST0018,2024-07,3446.3,44.5,20
USG00726,CUST0409,2024-06,8129.3,72.8,35
USG00727,CUST0030,2024-05,4313.6,65.2,23
USG00728,CUST0143,2024-02,10532.3,49.0,26
USG00729,CUST0381,2024-05,9727.3,126.5,29
USG00730,CUST0479,2024-06,12756.8,77.1,22
USG00731,CUST0048,2024-02,6787.1,46.3,23
USG00732,CUST0211,2024-10,4956.6,51.4,23
USG00733,CUST0254,2024-12,11884.7,71.7,31
USG00734,CUST0495,2024-05,12320.9,149.3,26
USG00735,CUST0251,2024-04,12287.3,252.9,24
USG00736,CUST0196,2024-03,4486.1,59.3,17
USG00737,CUST0303,2024-11,12149.5,93.3,30
USG00738,CUST0494,2024-05,10783.6,84.1,29
USG00739,CUST0256,2024-06,3427.0,426.6,26
USG00740,CUST0273,2024-04,11080.5,69.7,35
USG00741,CUST0078,2024-08,9246.9,127.7,26
USG00742,CUST0076,2024-09,6291.0,53.1,28
USG00743,CUST0035,2024-04,16225.1,61.3,25
USG00744,CUST0386,2024-11,5090.5,61.9,30
USG00745,CUST0009,2024-12,10607.9,88.1,21
USG00746,CUST0162,2024-04,22421.4,95.2,20
USG00747,CUST0381,2024-04,14226.1,82.4,20
USG00748,CUST0157,2024-10,4621.3,185.8,27
USG00749,CUST0483,2024-05,4272.0,166.9,23
USG00750,CUST0068,2024-09,7930.6,30.7,22
USG00751,CUST0325,2024-01,350.5,253.6,23
USG00752,CUST0299,2024-05,4143.7,57.0,19
USG00753,CUST0008,2024-10,7627.6,41.6,25
USG00754,CUST0484,2024-02,7657.2,61.8,27
USG00755,CUST0313,2024-11,13047.9,89.0,27
USG00756,CUST0267,2024-12,13449.6,28.4,24
USG00757,CUST0159,2024-11,4154.7,98.7,22
USG00758,CUST0486,2024-01,8715.3,79.9,19
USG00759,CUST0313,2024-06,13517.7,229.5,22
USG00760,CUST0083,2024-04,13713.6,22.7,30
USG00761,CUST0389,2024-05,1702.0,157.0,21
USG00762,CUST0223,2024-03,5588.9,65.6,22
USG00763,CUST0265,2024-01,3820.1,23.6,25
USG00764,CUST0118,2024-06,15524.3,92.7,30
USG00765,CUST0074,2024-08,6706.6,125.7,31
USG00766,CUST0126,2024-01,7799.4,32.5,27
USG00767,CUST0092,2024-04,7217.6,39.4,21
USG00768,CUST0294,2024-06,5170.7,84.5,18
USG00769,CUST0017,2024-08,14083.4,78.1,21
USG00770,CUST0120,2024-01,19369.8,101.9,22
USG00771,CUST0219,2024-06,13124.4,118.0,31
USG00772,CUST0216,2024-04,4858.9,55.2,24
USG00773,CUST0035,2024-12,17649.8,51.4,22
USG00774,CUST0407,2024-01,10883.7,45.2,30
USG00775,CUST0064,2024-04,2613.4,224.3,28
USG00776,CUST0486,2024-05,8777.9,140.9,21
USG00777,CUST0307,2024-11,10518.3,103.0,22
USG00778,CUST0169,2024-11,5242.0,37.3,16
USG00779,CUST0325,2024-03,28055.6,246.0,22
USG00780,CUST0397,2024-04,11884.3,183.8,14
USG00781,CUST0149,2024-10,5617.7,137.8,26
USG00782,CUST0426,2024-07,5566.7,105.6,19
USG00783,CUST0398,2024-08,5835.6,83.2,28
USG00784,CUST0465,2024-10,5435.6,91.6,35
USG00785,CUST0188,2024-03,21562.1,81.5,32
USG00786,CUST0325,2024-02,7675.9,219.5,32
USG00787,CUST0158,2024-06,9323.0,30.4,31
USG00788,CUST0120,2024-01,13304.5,36.1,21
USG00789,CUST0266,2024-06,5117.0,91.5,27
USG00790,CUST0297,2024-03,6990.3,37.9,20
USG00791,CUST0297,2024-09,5796.9,137.1,27
USG00792,CUST0336,2024-12,9306.6,98.5,22
USG00793,CUST0122,2024-05,14389.3,249.8,26
USG00794,CUST0471,2024-04,13648.0,112.6,23
USG00795,CUST0024,2024-08,22289.9,120.4,34
USG00796,CUST0040,2024-03,18922.7,160.3,24
USG00797,CUST0358,2024-10,5548.0,102.3,28
USG00798,CUST0032,2024-10,3748.1,118.8,22
USG00799,CUST0479,2024-01,27633.5,118.5,32
USG00800,CUST0219,2024-06,16316.8,51.0,12
USG00801,CUST0040,2024-10,6790.2,58.1,32
USG00802,CUST0262,2024-01,2351.6,104.0,25
USG00803,CUST0140,2024-01,13288.3,70.0,24
USG00804,CUST0088,2024-11,10496.9,164.3,23
USG00805,CUST0370,2024-04,22963.0,154.1,27
USG00806,CUST0185,2024-08,12676.6,26.3,31
USG00807,CUST0332,2024-02,5560.9,88.1,26
USG00808,CUST0239,2024-06,10638.9,90.6,25
USG00809,CUST0420,2024-01,4764.7,144.2,32
USG00810,CUST0333,2024-05,3080.7,48.4,30
USG00811,CUST0256,2024-09,2644.3,59.8,19
USG00812,CUST0221,2024-06,9086.5,68.5,26
USG00813,CUST0333,2024-11,7086.3,27.1,23
USG00814,CUST0087,2024-02,6582.6,126.9,23
USG00815,CUST0157,2024-12,3598.7,17.0,27
USG00816,CUST0479,2024-12,9925.6,119.8,22
USG00817,CUST0404,2024-05,8874.5,117.1,16
USG00818,CUST0360,2024-01,9405.5,106.0,16
USG00819,CUST0398,2024-06,11494.7,116.0,26
USG00820,CUST0411,2024-05,3535.5,42.6,22
USG00821,CUST0274,2024-06,16558.5,116.2,27
USG00822,CUST0235,2024-07,15091.4,55.9,21
USG00823,CUST0498,2024-05,18350.5,20.8,25
USG00824,CUST0383,2024-04,10049.3,52.4,28
USG00825,CUST0106,2024-06,9024.3,129.8,26
USG00826,CUST0134,2024-06,8800.3,25.6,21
USG00827,CUST0080,2024-09,9325.3,101.4,28
USG00828,CUST0029,2024-05,10615.5,66.8,13
USG00829,CUST0383,2024-08,2702.5,166.4,26
USG00830,CUST0475,2024-11,6120.0,103.6,29
USG00831,CUST0480,2024-04,8384.2,173.6,20
USG00832,CUST0303,2024-01,8920.1,54.2,23
USG00833,CUST0145,2024-03,9331.1,40.7,33
USG00834,CUST0325,2024-05,5435.8,92.4,14
USG00835,CUST0487,2024-08,2804.4,197.2,24
USG00836,CUST0366,2024-01,4366.4,97.4,22
USG00837,CUST0238,2024-11,15828.5,328.9,22
USG00838,CUST0126,2024-06,5082.5,44.9,24
USG00839,CUST0367,2024-10,4232.0,72.0,24
USG00840,CUST0185,2024-06,7013.8,80.5,33
USG00841,CUST0055,2024-07,5815.7,72.8,30
USG00842,CUST0429,2024-05,2259.1,30.7,29
USG00843,CUST0075,2024-03,4627.2,224.5,33
USG00844,CUST0081,2024-08,5728.3,40.3,21
USG00845,CUST0054,2024-10,2671.7,206.2,27
USG00846,CUST0497,2024-08,11939.9,66.3,15
USG00847,CUST0011,2024-07,5509.2,16.1,16
USG00848,CUST0110,2024-03,6666.3,37.1,28
USG00849,CUST0071,2024-10,4288.4,120.2,31
USG00850,CUST0476,2024-03,4277.4,81.7,20
USG00851,CUST0481,2024-01,8453.0,55.2,21
USG00852,CUST0189,2024-01,3371.0,220.5,40
USG00853,CUST0433,2024-06,8006.1,42.0,29
USG00854,CUST0300,2024-01,12792.1,137.6,28
USG00855,CUST0143,2024-09,11237.3,203.2,24
USG00856,CUST0212,2024-07,10756.3,97.5,17
USG00857,CUST0070,2024-08,5657.4,37.7,18
USG00858,CUST0076,2024-09,11789.2,68.7,24
USG00859,CUST0060,2024-07,23169.3,43.5,23
USG00860,CUST0478,2024-04,10696.1,191.3,28
USG00861,CUST0106,2024-04,18248.2,136.5,23
USG00862,CUST0018,2024-12,22450.8,182.1,27
USG00863,CUST0283,2024-08,8948.2,149.8,23
USG00864,CUST0081,2024-06,4299.2,127.0,29
USG00865,CUST0407,2024-10,13001.8,3.0,26
USG00866,CUST0375,2024-09,23496.4,69.6,26
USG00867,CUST0338,2024-01,18085.6,45.9,32
USG00868,CUST0043,2024-09,7496.0,173.4,20
USG00869,CUST0177,2024-07,9078.6,153.7,24
USG00870,CUST0200,2024-07,10356.1,10.9,26
USG00871,CUST0211,2024-09,5967.9,83.5,24
USG00872,CUST0381,2024-03,1937.9,98.6,27
USG00873,CUST0360,2024-07,5020.5,401.2,31
USG00874,CUST0011,2024-02,6461.8,151.1,23
USG00875,CUST0017,2024-03,4451.2,105.9,32
USG00876,CUST0424,2024-09,6977.8,136.6,28
USG00877,CUST0354,2024-08,12027.7,25.9,37
USG00878,CUST0164,2024-03,2196.1,278.1,25
USG00879,CUST0347,2024-05,5959.2,157.1,33
USG00880,CUST0218,2024-03,14840.7,219.4,23
USG00881,CUST0109,2024-04,6819.9,212.8,29
USG00882,CUST0420,2024-11,4732.9,157.4,34
USG00883,CUST0467,2024-09,4030.4,106.7,21
USG00884,CUST0270,2024-08,1907.7,68.7,22
USG00885,CUST0202,2024-12,1785.1,244.0,25
USG00886,CUST0229,2024-12,2895.9,119.6,21
USG00887,CUST0468,2024-05,5595.7,189.3,19
USG00888,CUST0110,2024-01,8471.9,132.9,26
USG00889,CUST0061,2024-12,8026.1,242.3,34
USG00890,CUST0126,2024-08,11122.8,76.1,23
USG00891,CUST0238,2024-09,8143.1,312.9,28
USG00892,CUST0283,2024-10,5391.5,259.3,31
USG00893,CUST0398,2024-06,5397.8,180.3,22
USG00894,CUST0145,2024-11,6725.5,99.3,23
USG00895,CUST0200,2024-02,18861.2,63.6,35
USG00896,CUST0424,2024-05,9766.4,83.0,28
USG00897,CUST0270,2024-10,6316.3,81.4,30
USG00898,CUST0497,2024-11,5093.0,47.2,22
USG00899,CUST0400,2024-11,10405.7,186.6,30
USG00900,CUST0438,2024-09,10549.2,44.2,21
USG00901,CUST0282,2024-06,11305.9,71.4,28
USG00902,CUST0219,2024-05,5637.5,73.4,28
USG00903,CUST0490,2024-07,3233.0,64.0,23
USG00904,CUST0175,2024-09,4793.9,28.2,35
USG00905,CUST0170,2024-03,15584.7,78.8,20
USG00906,CUST0175,2024-11,9760.4,90.2,27
USG00907,CUST0153,2024-01,8511.8,37.6,22
USG00908,CUST0207,2024-11,13403.8,104.9,24
USG00909,CUST0119,2024-08,3935.5,79.6,22
USG00910,CUST0390,2024-07,3244.9,128.8,22
USG00911,CUST0080,2024-08,4962.6,23.5,24
USG00912,CUST0283,2024-11,17242.7,26.1,25
USG00913,CUST0200,2024-03,3339.3,86.1,27
USG00914,CUST0299,2024-10,9221.5,224.9,24
USG00915,CUST0325,2024-08,10784.8,99.2,22
USG00916,CUST0048,2024-12,11665.9,265.0,29
USG00917,CUST0272,2024-03,6763.1,40.4,35
USG00918,CUST0319,2024-12,1455.9,203.8,19
USG00919,CUST0144,2024-08,8896.2,74.7,27
USG00920,CUST0055,2024-10,9442.3,94.0,20
USG00921,CUST0136,2024-10,9286.4,96.8,24
USG00922,CUST0390,2024-07,14692.8,50.0,20
USG00923,CUST0470,2024-03,18199.2,34.3,29
USG00924,CUST0002,2024-01,7819.6,24.9,28
USG00925,CUST0039,2024-11,8006.7,144.9,31
USG00926,CUST0120,2024-05,5743.5,73.5,21
USG00927,CUST0301,2024-01,16805.2,205.7,22
USG00928,CUST0487,2024-10,5085.2,87.4,24
USG00929,CUST0130,2024-07,8153.4,10.0,26
USG00930,CUST0442,2024-04,10246.1,79.2,32
USG00931,CUST0008,2024-04,8054.8,60.3,34
USG00932,CUST0357,2024-03,17785.7,46.0,23
USG00933,CUST0456,2024-08,17529.1,117.1,24
USG00934,CUST0470,2024-01,4213.3,12.1,19
USG00935,CUST0398,2024-08,5040.6,338.0,21
USG00936,CUST0307,2024-08,5877.7,133.4,29
USG00937,CUST0206,2024-02,6727.8,127.7,22
USG00938,CUST0036,2024-09,14976.3,28.9,31
USG00939,CUST0315,2024-08,11194.7,74.5,22
USG00940,CUST0441,2024-03,17224.4,21.9,22
USG00941,CUST0127,2024-09,15471.1,121.9,20
USG00942,CUST0023,2024-03,12092.9,54.6,21
USG00943,CUST0391,2024-09,14305.6,146.1,20
USG00944,CUST0099,2024-08,5444.6,103.4,28
USG00945,CUST0092,2024-07,2209.3,95.3,23
USG00946,CUST0320,2024-08,6806.7,96.1,22
USG00947,CUST0050,2024-09,3930.8,207.0,25
USG00948,CUST0016,2024-08,9672.0,338.6,23
USG00949,CUST0470,2024-09,13819.2,44.3,33
USG00950,CUST0309,2024-06,6088.8,80.9,27
USG00951,CUST0081,2024-12,8511.3,24.6,21
USG00952,CUST0210,2024-07,8278.4,85.1,23
USG00953,CUST0106,2024-09,9453.6,101.3,26
USG00954,CUST0313,2024-06,13950.3,38.4,22
USG00955,CUST0230,2024-06,8256.3,75.6,21
USG00956,CUST0077,2024-04,7553.9,191.5,31
USG00957,CUST0144,2024-05,18551.4,87.7,22
USG00958,CUST0401,2024-10,3045.9,107.2,24
USG00959,CUST0123,2024-11,11624.3,148.4,31
USG00960,CUST0016,2024-03,821.4,53.7,30
USG00961,CUST0341,2024-08,6517.8,43.4,18
USG00962,CUST0242,2024-02,17293.1,103.6,25
USG00963,CUST0184,2024-04,18929.1,83.9,32
USG00964,CUST0480,2024-02,11033.3,67.1,24
USG00965,CUST0464,2024-09,27495.5,224.4,16
USG00966,CUST0061,2024-02,2325.9,91.3,23
USG00967,CUST0486,2024-11,9547.2,172.4,30
USG00968,CUST0256,2024-01,12811.8,52.2,23
USG00969,CUST0191,2024-12,6729.2,21.1,30
USG00970,CUST0475,2024-10,14903.5,126.6,23
USG00971,CUST0170,2024-11,6637.9,27.2,29
USG00972,CUST0139,2024-12,12074.5,41.5,31
USG00973,CUST0088,2024-11,5308.4,42.2,31
USG00974,CUST0492,2024-12,6902.8,86.8,28
USG00975,CUST0273,2024-12,13019.9,142.9,34
USG00976,CUST0144,2024-09,17408.1,168.7,22
USG00977,CUST0405,2024-06,14124.2,66.7,24
USG00978,CUST0385,2024-09,10252.6,217.8,22
USG00979,CUST0423,2024-01,8700.7,86.7,20
USG00980,CUST0406,2024-08,9904.1,65.3,29
USG00981,CUST0157,2024-09,7785.7,224.3,29
USG00982,CUST0315,2024-07,6519.5,102.7,29
USG00983,CUST0018,2024-11,19915.0,136.1,20
USG00984,CUST0029,2024-06,3832.6,185.4,26
USG00985,CUST0002,2024-11,2631.5,79.4,19
USG00986,CUST0422,2024-06,8806.1,69.9,19
USG00987,CUST0252,2024-03,10368.1,132.7,26
USG00988,CUST0206,2024-06,4862.7,72.4,23
USG00989,CUST0390,2024-12,12272.0,108.8,28
USG00990,CUST0189,2024-03,18121.4,62.4,30
USG00991,CUST0402,2024-08,9476.4,69.4,31
USG00992,CUST0363,2024-10,2078.7,60.3,26
USG00993,CUST0497,2024-02,9088.3,48.8,19
USG00994,CUST0305,2024-08,6646.7,54.6,21
USG00995,CUST0360,2024-09,9652.3,126.5,23
USG00996,CUST0396,2024-03,6588.1,99.0,21
USG00997,CUST0402,2024-11,14350.3,163.7,25
USG00998,CUST0180,2024-08,5567.2,21.2,28
USG00999,CUST0374,2024-08,3876.6,95.1,30
USG01000,CUST0132,2024-03,26895.4,157.8,21
USG01001,CUST0266,2024-11,3848.5,128.3,28
USG01002,CUST0299,2024-11,11128.4,34.9,28
USG01003,CUST0126,2024-10,8118.4,99.4,19
USG01004,CUST0132,2024-05,6798.3,43.6,28
USG01005,CUST0212,2024-10,21323.7,121.0,20
USG01006,CUST0147,2024-07,5777.7,232.8,19
USG01007,CUST0381,2024-06,8335.7,121.5,23
USG01008,CUST0210,2024-02,5367.8,263.7,23
USG01009,CUST0259,2024-12,8188.8,153.5,23
USG01010,CUST0474,2024-04,4589.2,44.9,30
USG01011,CUST0394,2024-08,2368.5,73.7,29
USG01012,CUST0408,2024-07,5601.1,35.5,27
USG01013,CUST0192,2024-02,14038.4,221.1,21
USG01014,CUST0199,2024-12,3456.8,180.9,29
USG01015,CUST0485,2024-08,22625.5,86.1,24
USG01016,CUST0202,2024-03,14681.3,59.5,31
USG01017,CUST0488,2024-03,19511.1,94.5,15
USG01018,CUST0363,2024-04,11096.0,280.3,26
USG01019,CUST0331,2024-10,10065.3,188.8,36
USG01020,CUST0145,2024-10,4947.5,29.7,28
USG01021,CUST0162,2024-04,26381.3,28.8,21
USG01022,CUST0048,2024-01,6875.5,155.2,19
USG01023,CUST0093,2024-04,4243.2,143.1,26
USG01024,CUST0256,2024-08,20255.9,44.2,26
USG01025,CUST0202,2024-11,13614.8,119.1,29
USG01026,CUST0458,2024-03,3557.5,93.7,27
USG01027,CUST0018,2024-09,12050.8,218.5,28
USG01028,CUST0127,2024-01,22159.6,49.9,22
USG01029,CUST0161,2024-07,6096.2,183.5,32
USG01030,CUST0422,2024-05,7297.9,113.7,27
USG01031,CUST0242,2024-03,18500.3,12.5,15
USG01032,CUST0325,2024-10,5232.1,85.7,36
USG01033,CUST0468,2024-07,4177.7,243.8,19
